trial,final_step,trapped,contact_dead,boundary_dead
902,3,1,1,0
903,3,1,1,0
904,3,1,1,0
905,1,1,1,0
906,6,1,1,0
907,8,1,1,0
908,1,1,1,0
909,4,1,1,0
910,2,1,1,0
911,1,1,1,0
912,9,1,1,0
913,1,1,1,0
914,2,1,1,0
915,6,1,1,0
916,2,1,1,0
917,1,1,1,0
918,4,1,1,0
919,2,1,1,0
920,2,1,1,0
921,3,1,1,0
922,3,1,1,0
923,3,1,1,0
924,8,1,1,0
925,1,1,1,0
926,1,1,1,0
927,3,1,1,0
928,8,1,1,0
929,4,1,1,0
930,8,1,1,0
931,2,1,1,0
932,1,1,1,0
933,3,1,1,0
934,4,1,1,0
935,5,1,1,0
936,2,1,1,0
937,7,1,1,0
938,3,1,1,0
939,1,1,1,0
940,1,1,1,0
941,2,1,1,0
942,6,1,1,0
943,3,1,1,0
944,1,1,1,0
945,3,1,1,0
946,7,1,1,0
947,3,1,1,0
948,1,1,1,0
949,1,1,1,0
950,4,1,1,0
951,1,1,1,0
952,7,1,1,0
953,2,1,1,0
954,1,1,1,0
955,9,1,1,0
956,2,1,1,0
957,5,1,1,0
958,6,1,1,0
959,3,1,1,0
960,4,1,1,0
961,2,1,1,0
962,1,1,1,0
963,3,1,1,0
964,5,1,1,0
965,5,1,1,0
966,2,1,1,0
967,8,1,1,0
968,8,1,1,0
969,3,1,1,0
970,5,1,1,0
971,3,1,1,0
972,1,1,1,0
973,4,1,1,0
974,6,1,1,0
975,3,1,1,0
976,3,1,1,0
977,5,1,1,0
978,6,1,1,0
979,3,1,1,0
980,5,1,1,0
981,5,1,1,0
982,2,1,1,0
983,1,1,1,0
984,3,1,1,0
985,1,1,1,0
986,1,1,1,0
987,1,1,1,0
988,9,1,1,0
989,1,1,1,0
990,2,1,1,0
991,2,1,1,0
992,3,1,1,0
993,3,1,1,0
994,4,1,1,0
995,12,1,1,0
996,1,1,1,0
997,5,1,1,0
998,2,1,1,0
999,12,1,1,0
1000,3,1,1,0
1001,3,1,1,0
1002,2,1,1,0
1003,2,1,1,0
1004,2,1,1,0
1005,2,1,1,0
1006,12,1,1,0
1007,3,1,1,0
1008,3,1,1,0
1009,3,1,1,0
1010,1,1,1,0
1011,4,1,1,0
1012,2,1,1,0
1013,4,1,1,0
1014,8,1,1,0
1015,6,1,1,0
1016,3,1,1,0
1017,5,1,1,0
1018,1,1,1,0
1019,1,1,1,0
1020,1,1,1,0
1021,3,1,1,0
1022,2,1,1,0
1023,1,1,1,0
1024,3,1,1,0
1025,2,1,1,0
1026,10,1,1,0
1027,4,1,1,0
1028,5,1,1,0
1029,1,1,1,0
1030,5,1,1,0
1031,6,1,1,0
1032,2,1,1,0
1033,8,1,1,0
1034,2,1,1,0
1035,1,1,1,0
1036,3,1,1,0
1037,2,1,1,0
1038,4,1,1,0
1039,2,1,1,0
1040,1,1,1,0
1041,5,1,1,0
1042,3,1,1,0
1043,1,1,1,0
1044,3,1,1,0
1045,2,1,1,0
1046,1,1,1,0
1047,4,1,1,0
1048,3,1,1,0
1049,2,1,1,0
1050,1,1,1,0
1051,3,1,1,0
1052,3,1,1,0
1053,3,1,1,0
1054,5,1,1,0
1055,3,1,1,0
1056,2,1,1,0
1057,2,1,1,0
1058,13,1,1,0
1059,2,1,1,0
1060,3,1,1,0
1061,4,1,1,0
1062,2,1,1,0
1063,1,1,1,0
1064,10,1,1,0
1065,5,1,1,0
1066,1,1,1,0
1067,1,1,1,0
1068,2,1,1,0
1069,6,1,1,0
1070,2,1,1,0
1071,1,1,1,0
1072,3,1,1,0
1073,4,1,1,0
1074,4,1,1,0
1075,4,1,1,0
1076,2,1,1,0
1077,5,1,1,0
1078,1,1,1,0
1079,4,1,1,0
1080,2,1,1,0
1081,2,1,1,0
1082,5,1,1,0
1083,5,1,1,0
1084,1,1,1,0
1085,8,1,1,0
1086,2,1,1,0
1087,1,1,1,0
1088,9,1,1,0
1089,4,1,1,0
1090,9,1,1,0
1091,3,1,1,0
1092,2,1,1,0
1093,2,1,1,0
1094,1,1,1,0
1095,2,1,1,0
1096,1,1,1,0
1097,1,1,1,0
1098,3,1,1,0
1099,8,1,1,0
1100,5,1,1,0
1101,3,1,1,0
1102,1,1,1,0
1103,4,1,1,0
1104,1,1,1,0
1105,3,1,1,0
1106,5,1,1,0
1107,1,1,1,0
1108,2,1,1,0
1109,4,1,1,0
1110,3,1,1,0
1111,12,1,1,0
1112,2,1,1,0
1113,3,1,1,0
1114,5,1,1,0
1115,5,1,1,0
1116,2,1,1,0
1117,2,1,1,0
1118,5,1,1,0
1119,6,1,1,0
1120,5,1,1,0
1121,2,1,1,0
1122,5,1,1,0
1123,3,1,1,0
1124,6,1,1,0
1125,2,1,1,0
1126,3,1,1,0
1127,3,1,1,0
1128,7,1,1,0
1129,2,1,1,0
1130,2,1,1,0
1131,5,1,1,0
1132,1,1,1,0
1133,1,1,1,0
1134,3,1,1,0
1135,3,1,1,0
1136,2,1,1,0
1137,3,1,1,0
1138,5,1,1,0
1139,2,1,1,0
1140,1,1,1,0
1141,3,1,1,0
1142,4,1,1,0
1143,5,1,1,0
1144,1,1,1,0
1145,1,1,1,0
1146,2,1,1,0
1147,2,1,1,0
1148,5,1,1,0
1149,2,1,1,0
1150,9,1,1,0
1151,1,1,1,0
1152,11,1,1,0
1153,2,1,1,0
1154,2,1,1,0
1155,1,1,1,0
1156,2,1,1,0
1157,1,1,1,0
1158,8,1,1,0
1159,1,1,1,0
1160,3,1,1,0
1161,4,1,1,0
1162,4,1,1,0
1163,2,1,1,0
1164,4,1,1,0
1165,7,1,1,0
1166,1,1,1,0
1167,3,1,1,0
1168,2,1,1,0
1169,8,1,1,0
1170,1,1,1,0
1171,3,1,1,0
1172,14,1,1,0
1173,6,1,1,0
1174,4,1,1,0
1175,3,1,1,0
1176,7,1,1,0
1177,3,1,1,0
1178,7,1,1,0
1179,1,1,1,0
1180,2,1,1,0
1181,1,1,1,0
1182,14,1,1,0
1183,1,1,1,0
1184,1,1,1,0
